,reviewTime,overall,reviewText,asin
4786,"10 4, 2014",5.0,"These Crest Sensi-Stop Strips 6 Treatments are a blessing for those suffering from sensitive teeth, but they can be difficult to apply and require some time to get them right. I have cold sensitivity that reduces my enjoyment of ice cream (a personal weakness) so have been using toothpaste that has reduced my sensitivity but not eliminated it.

These are strips that are applied for 10-minutes and, as expected you need strips for each side, but the overall reduction of sensitivity is nothing short of amazing. I can now enjoy ice cream without cringing if the cold strays on one of my bad teeth.

Highly Recommended!

CFH",B00L1I1VMG
4787,"10 4, 2014",4.0,"Easy to apply with minimal prep involved (you basically affix a strip to the tooth in need of soothing and let it sit for 10 minutes) these strips are good for medium grade and below tooth sensitivity issues. As far as results go your mileage will vary but I do have one tooth in particular with mild, persistent issues whenever it comes into contact with ice. The strip does tone done the sensation by approximately 50% in my estimation so not necessarily an insta-cure but good enough to be noticeable.

Couple of things to keep in mind - each strip is very small and will cover 1 or 2 teeth each. The strips also do not 'stick' very well to the tooth so you'll need to be patient during the 10 minutes of application and try not to talk or move your mouth around. Also, I really like the convenience of having each strip individually packed making it easy to keep one in your bag/wallet while you're out and about should you ever need one.",B00L1I1VMG
4788,"10 4, 2014",4.0,These strips work to numb pain or cold sensitivity on teeth where the gum exposes a tiny bit of the dentin at the base of the tooth. Sometimes acidic foods can irritate this area and cause sensitivity. These strips are very easy to use. You just press one of the straps against the tooth and gum that is hurting and leave it in place for 10 minutes. I was really surprised that this actually worked and continued to work for several days. I am on the seventh day now and my tooth feels just slightly sensitive again. I do eat a lot of acidic foods and drink kombucha which is kind of sour so that may contribute to the strips not lasting as long. But I still think they offer a definite benefit and start to work quickly. It Is a product that I will keep on hand from now on.,B00L1I1VMG
4789,"10 3, 2014",4.0,"These consist of a wide, rather hard and sharp, plastic strip with a small stripe of gel on one side. You place one in your mouth on the gum line, outside of the tongue area, next to the aching tooth and leave in place for ten minutes. The instructions do not say to trim the plastic strip to fit, but in actual use, it was necessary to trim the strip in order to get the strip in place and have a comfortable fit for an aching  lower molar.

These worked very well, my son (30 years old, lives with me because he is disabled) had a tooth ache two weeks ago, we used one of these and his tooth hasn't bothered him since, but it was awkward to put in place, after one failed attempt of him trying to put a strip, we resorted to trimming the wide plastic strip before removing the backing and I put on a pair of disposable medical gloves and put the strip in for him.

I highly recommended the product and think it would be a great addition to any home medicine cabinet or first aid kit",B00L1I1VMG
4790,"10 2, 2014",5.0,"Great product. Will take a few weeks to see how it works, but I have sensitive teeth, and it hasn't made them worse, so fingers crossed. YMMV, of course.",B00L1I1VMG
4791,"09 25, 2014",4.0,"I noticed a difference the next day, after I used these.  I used it on one side of my mouth, on my lower back teeth which is the most sensitive spot in my mouth.  The next day, I put cold water in there and swished it around.  It was still sensitive, but I didn't have the screaming sensitivity that I usually have.  I think with continued use, this can dramatically minimize the sensitivity.

The strips are kind of hard to get off the sheet.  I wasn't sure if I was doing it right, and there weren't any instructions.  You have a big sheet of plastic with a little piece of the sensitivity strip in the middle.  You have to peel that part off, but it doesn't come off easily.  It is a little tricky to do.  I didn't notice a taste.  You aren't supposed to eat or drink for 30 minutes after you use them and you only leave them on for 10 minutes.

I am going to try these a week before my next dental cleaning, in January.  If I notice a difference, I will come back and change my review to 5 stars, and you will all be hearing about it!  For now, I recommend giving these a try.",B00L1I1VMG
4792,"09 24, 2014",4.0,"A few years ago I was head butted by a pit bull while volunteering at an animal shelter. No damage according to my dentist but I do suffer from occasional sensitivity in the area where I was hit. I've used specialized toothpaste but the transient nature of the sensitivity makes it hard to justify.  These tabs do seem to provide relief. They are small and adhere without issue. Leave them on for ten minutes and abstain from eating or drinking for another half hour. The effect is supposed to last for up to a month.

So far these have provided relief and  are as effective as the toothpastes. They don't cover a large area and it takes some dexterity to get them in harder to reach places. I would check with a dentist first to make sure the problem tooth isn't crack or cavity. But all in all, a fast and effective way to get some relief from sensitivity.",B00L1I1VMG
4793,"09 23, 2014",3.0,"I wore braces for several years as an adult and one of the most alarming things was my new sensitivity to cold. (I managed to get over the sensitivity to jalapenos.)  I used to love ice cream.  I used to chomp on ice chips.  But when my braces were on, I had to microwave ice cream - even though I have previously made fun of people for doing that.  Sometimes Karma just turns around and bites.

I was looking forward to the braces coming off for a lot of reasons but at least one of them was to chomp on a popsicle.  OOPS.  NOPE.

I was really hoping these Sensi-stop strips would work.  My dentist suggested using them again -- after she repairs a fracture in a tooth -- to see if it would help.  She also wants to know.",B00L1I1VMG
4794,"09 20, 2014",5.0,"These seem to actually work. They help bring down tooth sensitivity a bit more effectively that just tooth sensitive tooth past. They're more concentrated, and you leave them in your mouth for a longer period of time (10 minutes). They are just small strips, meant for applying to portions of your mouth. It's not a whole mouth piece for all your teeth. The directions mention it might take a few treatments to get the desired level of sensitivity relief, with at least one day between treatments.",B00L1I1VMG
4795,"09 9, 2014",5.0,"Every so often I'll switch from my favorite toothpastes to Sensodyne. I have two areas that periodically are sensitive, the dentist confirmed that it's just a sensitivity and not an issue with the teeth.
Never have I seen this product at my local store, so was happy to test it out.
Crest certainly knows about oral care, this product is easy to apply, and most importantly, it works. Unlike the Sensodyne, it works right away. Very pleased to have found a new way to address a common problem",B00L1I1VMG
4796,"08 4, 2017",5.0,"I have this in ""Berry Seductive"" but I've had a great experience with it and would certainly purchase it in other colors.

As you can see from the product image, this comes with two products -- a lip stain and a balm -- in one container.  I have found that I only needed to apply the lip stain (or liquid lipstick, or whatever you want to call it) once and it lasted throughout an entire work day.  So they're not lying about the 16 hours (well, I probably wore it for more like 10 or 11 hours, but it still looked good and was a bit difficult to remove at the end of that time).  I applied it using the doefoot applicator it comes with and then kept my lips slightly open while I let it dry.

I gave it a few minutes and did other things to get ready, then applied the balm over it.  The balm has a similar applicator to the lip stain part.  The balm (or you might call it a gloss) is clear.  It did pick up some of the color of the stain on the applicator when I used it, but no big deal since I'm only going to ever use the balm *with* the stain.  Anyway, although the stain itself was rather drying, using the second step made this product completely comfortable to wear.  I did have to reapply the balm a few times throughout the day.

I did not get much color transfer to mugs and I did not lose much color over the course of the day.  I found the appearance of the product quite acceptable at the end of the day.  It was actually a bit difficult to get off; I used a dual phase liquid makeup remover on a cotton pad and I kind of had to scrub.  You may want to finish up with a lip scrub to ensure complete removal.  Anyway, this stuff has staying power.

The berry color I had was more of a cool red than a true berry color, at least on my lips.  I really liked the color.  I'm pale, but I think it would show up on people with darker skin tones as well.  This was non-irritating and didn't have a noticeable fragrance.

Overall, I'm very happy with this product.  Definitely glad I bought it.",B00MGK9Z8U
4797,"04 13, 2015",4.0,"I used this with the classic Pantene Shampoo. It coats my hair well and rinsed out clean leaving a nice soft, shiny texture. It kept my hair sleek even after blow drying. It smells great. Overall, this is a very good conditioner.",B00N2WQ2IW
4798,"04 10, 2015",5.0,"This is another great Pantene product. I only use a conditioner when I have a new perm because they tend to dry out my hair, and this really helps.  My granddaughters have long hair.  They always use a conditioner, and this works great for them too.  The scent is pleasant and not overpowering.",B00N2WQ2IW
4799,"04 10, 2015",5.0,"I like the Pantene Color protect shampoo, but the conditioner that goes with it is not a great match with my hair. Tends to leave me looking flat and a feeling a little dry, so I use a couple of other brands in rotation. This Pantene Volume version may very well be the answer. It smells great, just light and sort of spring fresh to me, not a heavy perfume. It rinsed out clean, but my very thick hair was still tangle free while wet. Once dry, my hair looks great! I have thick, lush hair that reaches the middle of my back in a blunt cut - no layers here. The wrong conditioner can make my hair look like a curtain. Nobody wants that. My hair is shiny, floaty and looks like I spent more than three minutes brushing it this morning. I did not. I'm not only surprised, I am really happy. I'll totally buy this in the future.",B00N2WQ2IW
4800,"04 9, 2015",4.0,"Since a conditioner affects your hair differently based on its unique qualities, I will first state that my hair is very long, thick, wavy, soft, and aging (I'm 50). It is not color treated. I have some flyaway hair and split ends, but nothing too overwhelming. My main concerns are shine enhancement/retention, ease of combing out, and body retention. My hair can take some pretty heavy conditioning without flattening out.

This conditioner left my hair very soft and made it easy to comb through my wet hair after shampooing and conditioning. It's creamy and thick so you don't need a large amount for coverage, even with relatively voluminous hair. While this didn't do too much to enhance shine, it didn't dull what I already had. I found that it smoothed hair a little less (some ""frizzy"" parts) than some conditioners in the lower portions (despite my attention to even distribution) and did a better job smoothing the top. It did not suppress the natural waves my hair has or weigh it down.

All in all, I think this is a pretty good conditioner, but it may work better for someone with younger hair who doesn't need so much in the way of shine enhancement.",B00N2WQ2IW
4801,"04 9, 2015",4.0,"Overall a decent, daily conditioner from Pantene. The signature feature with this product is its 'sheer volume' aspect carried out by a 'collagen plumping effect.' The end result is a well performing weightless conditioner that does add tangible volume and lift and becomes even more pronounced if blow drying is performed immediately after.

A small dab is all that is needed to adequately work through the hair. The product easily rinses out and does leave a nice, silky finish that holds up for hours on untreated hair.  There is a pronounced sweet berry fragrance that may or may not be too your liking but all told, its fairly pleasant and unobtrusive.",B00N2WQ2IW
4802,"04 19, 2015",4.0,"This is nice, rich conditioner and great for detangling, though I would prefer less fragrance. It did not interfere with my curls, either. You don't need to use much, and you do need to rinse well.",B00N2WQ2IW
4803,"04 16, 2015",5.0,"This Volume Conditioner shampoo by Pantene does a nice job of conditioning my shoulder length, fine textured hair without weighing it down like some conditioners I've tried in the past. It has a nice fragrance that I would call ""flowery"" that leaves behind a mild fragrance after drying. I've always liked Pantene's shampoo and conditioner fragrances.

The thing I like best about this conditioner is that it leaves my hair tangle-free after conditioning. If I don't use a conditioner at all, my hair is just a tangled mess that is very difficult to comb out. The texture even feels different. This conditioner leaves it feeling smooth even when it's still wet. It's a good product at a reasonable price.",B00N2WQ2IW
4804,"02 18, 2015",5.0,"I have really been crazy out the OZ products and I have been happy to get rid of any vestiges of other products.  Out with the Clinique, even out with the blue bottles, it must all go.  Now here is another product that is better than any of the Clinique products I depended on and at a fraction of the cost.

This is a retinol serum.  I use it on my clean skin before I put moisturizer on in the morning and at night.  .  I think that it multiplies the effect of a moisturizer by making it easier to absorb.  After six weeks of using this, my skin has a better texture and feels softer.  I don't see the finer lines on my skin.

I have always been careful to use quality products on my face for the past thirty years and this is one of the best lines of products.  These are products that are the same quality, but at a much lower price.  It's just amazing.

This product was provided for review.",B00NT0AR7E
4805,"01 28, 2015",5.0,"I'm totally loving the OZ skin care line, and this retinol serum is an excellent addition! Works very gently but decisively in skimming off dead cells to reveal new, healthy skin. It absorbs quickly and isn't greasy. I added it to my nighttime regimen and within a week, my complexion was experiencing a really radiant, healthy glow, and all without redness or irritation.

I'd also add that OZ products are, by and large, an excellent buy. This container was enormous and should easily last six months. I can't recommend this skin care line highly enough.

**Product was provided for my honest review.",B00NT0AR7E
4806,"01 25, 2016",5.0,"I like how it works on my haur, have it looking great.",B00RZYW4RG
4807,"08 15, 2015",5.0,Excellent!!  Love the product not sticky and great price!!,B00RZYW4RG
4808,"04 30, 2016",5.0,Excellent product,B00RZYW4RG
4809,"04 29, 2016",5.0,can't beat it... 3 for the price of 1 at a local store,B00RZYW4RG
4810,"04 22, 2016",5.0,Great anti-frizz product!,B00RZYW4RG
4811,"03 21, 2016",5.0,"Fast shipping, great price & product. 100% satisfaction.",B00RZYW4RG
4812,"03 18, 2016",5.0,"love this product - wish I could find it in the store, but it's great to be able to get here",B00RZYW4RG
4813,"03 16, 2016",5.0,Love it. Have used it for years,B00RZYW4RG
4814,"03 15, 2016",5.0,Love it !!!! It actually came early!,B00RZYW4RG
4815,"03 8, 2016",5.0,:),B00RZYW4RG
4816,"03 6, 2016",5.0,Great product would buy from seller agian,B00RZYW4RG
4817,"02 11, 2016",5.0,"Best stuff, smells great, tames frizz and leaves shiny!",B00RZYW4RG
4818,"07 8, 2018",5.0,This soap not only smells delightful--if a little girly (sorry gentleman) but probably one of my favorite soaps I don't buy from the local crafters. It really and properly freshens the skin and can be used all over the body.,B00W259T7G
4819,"06 30, 2018",5.0,"This soap has a nice fresh mint scent that isn't overwhelming. Because it's triple milled it doesn't leave a melted puddle every time I use it.

This soap produces a great lather and feels great on my skin.",B00W259T7G
4820,"06 20, 2018",5.0,"I wasn't sure what to expect with this pink bar and the scent of Wildflower - but it's perfection. I would classify the wildflower scent as a fruity floral, it's light, pretty and sweet. (And, this does not have even a hint of rose or gardenia which is a typical floral go to note!)
I can smell a hint of it in the bathroom, but very faint and soft, and not at all on my skin after showering.
The bar itself is large, and it took a little extra grip from the usual bath size bars I use. But, the formula is creamy and smooth, lathers nicely and doesn't leave my skin dry. I can't say it's the most moisturizing of bars, but it feels really nice and rinses completely.
I love this scent so much more than I thought I would, that this is my new go to bar of soap.",B00W259T7G
4821,"06 19, 2018",3.0,"Ours arrived oddly shaped with a long line dividing the top surface, like a crater.  It must have been stored somewhere with enough heat to let it be disfigured like that without breaking, cracking, or flaking bits off.

Scent is just OK, and while we don't like ""loud"" fragrances, and appreciate subtle scents for things like soaps and body washes, this was just TOO subtle.  But then again, that could've been a side effect from however it was stored for a while that left it disfigured...

So for us, there was nothing special here.  It soaped fine, lathered fine, didn't dry out skin, but so to many, many other products out there that cost considerably less than this per bar.",B00W259T7G
4822,"04 28, 2018",5.0,This soap has a very nice fragrance. It is not too strong or perfumy. The bar of soap itself is very large. It lathers up well and rinsed cleanly. A great bar of soap to use in the guest bathroom. It will impress your guests!,B00W259T7G
4823,"02 23, 2018",5.0,love,B00W259T7G
4824,"02 23, 2018",5.0,Loved!,B00W259T7G
4825,"02 23, 2018",5.0,Love this soap and this fragrance.,B00W259T7G
4826,"02 23, 2018",5.0,Love this!,B00W259T7G
4827,"02 23, 2018",4.0,"Love the soap, this isn't my favorite fragrance, but it is true to its name..raspberry.",B00W259T7G
4828,"02 23, 2018",5.0,Love this!,B00W259T7G
4829,"01 26, 2018",5.0,"This Pre de Provence Shea Butter Enriched Artisanal French Soap Bar has a very pleasant Jasmin scent and looks quite classy in our guest bathroom. I generally will use whatever is on sale at the grocery store, but it is nice to something special for visitors.

The soap does a good job cleaning and seems to last.

Highly Recommended!

CFH",B00W259T7G
4830,"01 26, 2018",5.0,"This Pre de Provence Shea Butter Enriched Artisanal French Soap Bar has a very pleasant Lemongrass scent and looks quite classy in our guest bathroom. I generally will use whatever is on sale at the grocery store, but it is nice to something special for visitors.

The soap does a good job cleaning and seems to last.

Highly Recommended!

CFH",B00W259T7G
4831,"01 22, 2018",5.0,Theres nothing like using a luxurious so like this in the shower or bath. It has a lovely scent and lathers up nicely. But the thing I like best about it is that its the French milled or hard miilled soap and it lasts a long time. I think of soaps like this as one of lifes little luxuries. I think they're worth the extra money since they last so much longer than grocery store soaps.,B00W259T7G
4832,"11 26, 2017",5.0,"The Pre De Provence Shea butter is a wonderful bar soap for any bathroom or kitchen. The  ""Olive Oil"" scent was simple and slightly masculine, and the color is a beautiful warm sage. The soap lasts a long time as a hand soap by our sink (months of daily use and it's still going strong). It doesn't dry out my hands either, and I wash a lot.

If I ordered another bar of this, I don't know what I'd choose since they have such an amazing assortment. But I do recommend Olive Oil for an understated and beautiful soap.",B00W259T7G
4833,"11 7, 2017",1.0,The jasmine scent is barely detectable. I am returning this item.,B00W259T7G
4834,"10 24, 2017",5.0,"This soap is great for those who are sensitive to fragrance.
I'm not sure it is UN scented, but it is certainly LIGHTLY scented.
Five stars.",B00W259T7G
4835,"10 16, 2017",5.0,"Light, feminine, clean not overpowering scent. Very relaxing fragrance, won't compete with other scents, but will stay with you for a little while.  Just lovely.  The soap itself, like any I have tried from this brand, is finely milled and pleasant and luxurious feeling, rinses cleanly.

Really elevates cleansing to a sensory experience.",B00W259T7G
4836,"10 10, 2017",5.0,This is beautiful soap with a gentle but rich scent. It is soft and easy to rinse but leaves your skin feeling wonderful and soft. It's a huge bar and lasts a long time.,B00W259T7G
4837,"10 9, 2017",5.0,"I've been using Pre de Provence soaps for probably a decade, but have only used the more traditional scents. I've enjoyed trying some of the more recent additions to their line-up. The Sea Salt variety is new to me, and I really like it. It does smell salty, but in a good way. It makes my skin feel very clean when I shower with it. The scent is refreshing, although it doesn't linger on the skin. It doesn't dry my skin out, it just makes it feel clean. This is a soap I would gladly buy in the future.",B00W259T7G
4838,"10 8, 2017",4.0,"Love the scent of this very large bar.  It lathers well too but the dried botanicals can be too rough for sensitive skin.  When I lathered up with just bar in hand, I found it uncomfortably scratchy on my lower legs near my shins where there's not much fat or muscle.  When I used a wash cloth, nylon shower puff or a nylon soap bag I didn't notice any irritation.  So, for my sensitive skin, I would probably skip this bar.",B00W259T7G
4839,"10 7, 2017",4.0,"The fragrance is mild, the bar is hard and lasts a long time, and the soap is mild and softens the skin. Altogether a pleasant soap to use.",B00W259T7G
4840,"10 4, 2017",5.0,"This soap is great. It foams up and is so nice and milky feeling on the skin. It smells really good, but you definitely have to like the scent of Sandalwood to enjoy it.",B00W259T7G
4841,"10 3, 2017",4.0,"At 5.2 ounces, this is a substantial bar of soap!  Its hard to describe the fragrance; Im inclined to say that it smells like Mens cologne  a blend of citrus and spice.  While the fragrance is strong when you lather up, it leaves only a hint of scent once youve rinsed off.  This soap lathers well and leaves my skin feeling fresh and clean.  Its non-drying and doesnt irritate my skin; there are also no rough exfoliating bits like some of the other Pre de Provence soaps have.  This soap does not dissolve like Alka-Seltzer  it lasts much longer than your average drugstore brand soap.

Bottom Line:  Rich lather, non-drying, gender-neutral fragrance",B00W259T7G
4842,"10 3, 2017",4.0,"I know sandalwood is a more manly scent; but even though I'm not sure wood is what I want my man to wear, it is the best-smelling wood I I've ever smelled in a soap.  Women can wear it, too, by the way.  Although I have to say, this bar is big, so make sure you have hands big enough to wrap around it.",B00W259T7G
4843,"09 29, 2017",5.0,The Pre de Provence line of french milled soaps are all delightful. This one has a mild patchouli scent. Whether that is your favorite scent or not is a matter of personal preference.,B00W259T7G
4844,"09 29, 2017",4.0,"I was a little disappointed in this soap because it just didn't have a strong enough Patchouli scent.
If you like to keep scented soaps in your lingerie drawer for a short time before using them to wash with, take this soap and go straight to the shower or bath.
That old fashioned way of scenting your clothes won't work with this one.
You will, however, really appreciate it in terms of cleaning your skin without stripping down all of the natural oils that keep us nice and soft. Patchouli is also a terrific scent for any gender. Even though the fragrance is not strong, a light Patchouli does come across while you're bathing.
The generously-sized bar lasts a nice long time.",B00W259T7G
4845,"09 29, 2017",4.0,"I have another brand of bar soap with a much more potent patchouli fragrance.  I had hoped that I would be able to bury my nose in this bar from Pre de Provence and imagine that I had just opened a bottle of patchouli essential oil.  No, no, it did not happen.  While it is a lovely fragrance, it is somewhat meek and mild.  Maybe that is what you are looking for, but I wanted deep, true, powerful patchouli.

With this bar from Pre de Provence I do get rich, smoothing and soothing moisturizing.  It was opportune that I had recently purchased two bars of soap from Plantlife, patchouli and sandalwood.  Oh, my!  Those fragrances are potent and wonderful!  Way more so than those from Pre de Provence.  Having the two patchouli bars at the same time allowed me to see the moisturizing qualities of both soaps.  The Plantlife dried my skin.  This Pre de Provence always left my skin soft and supple.  It was a BIG difference; so easy to see when I had the two together.

So, when it comes to the patchouli and the sandalwood soaps, which one you would like better depends on what you are looking for in a soap:  True potent fragrance or moisturizing luxury.  For me it boils down to my skin's needs in the cooler, drier months, and that means I go with the Pre de Provence.

If you do want to try the Plantlife patchouli, this is it:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Patchouli-100-Pure-amp-Natural-Aromatherapy-Herbal-Soap-4-oz-113g/dp/B000146LKS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Patchouli 100% Pure & Natural Aromatherapy Herbal Soap- 4 oz (113g)</a>.  Maybe you might be interested in an Italian bar soap put out by Pre de Provence.  It has a mix of patchouli and rosewood and bergamot:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Via-Mercato-Italian-Soap-Bar-200g-No-1-Patchouli-and-Rosewood/dp/B01JPVO2DA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Via Mercato Italian Soap Bar (200g), No. 1 - Patchouli and Rosewood</a>.  It has a lovely, intriguing and subtle fragrance.

A word on the size of this bar:  I have long fingers, so this large 250g size is not awkward in my hand.  But I can easily see that it might be a problem for smaller hands.  There is patchouli in the 200g size, but not the 150g.  Here is the link:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Shea-Butter-Enriched-Artisanal-French-Soap-Bar-200-g-Traditional-Fragrance-Patchouli/dp/B000HLEY68/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Shea Butter Enriched Artisanal French Soap Bar (200 g), Traditional Fragrance - Patchouli</a>.",B00W259T7G
4846,"09 29, 2017",4.0,"I love Pre de Provence bar soaps, and I love sandalwood.  By reading lots of reviews, I notice that many people do not like potent scents, and prefer light, delicate or unobtrusive fragrances.  I am not one of them.  I don't particularly like heavy, sweet and cloying scents, but I do love to breathe in intense, true fragrances.  (I say all this not to disrespect those who like unscented or light scents, but to let you know where my rating is coming from.)

I wanted to take a deep breath with my nose right up on this large bar of sandalwood and be able to say, ""Ahhh, sandalwood!""  No, that did not happen.  Yes, the sandalwood fragrance is there, but there are other scents as well, and together, it all gentles down the sandalwood.  It is a lovely soap, but not the sandalwood fragrance I was hoping for.

I have a bar of Plantlife Sandalwood soap that I bought about six weeks ago,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Sandalwood-100-Pure-Natural-Aromatherapy-Herbal-Soap-4-oz-113g/dp/B00112DRHY/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Sandalwood 100% Pure & Natural Aromatherapy Herbal Soap- 4 oz (113g)</a>.  It has way more sandalwood fragrance than this Pre de Provence.  But, interestingly, I noticed something when I traded that bar for the Pre de Provence:  While the Plantlife has the fragrance, Pre de Provence has the moisturizers.  When using the Pre de Provence, I definitely noticed that my legs, feet, arms, hands were not dry.  As soon as I went back to the Plantlife--just one day--that soap dried out my skin.

So, depends on what you are looking for in your soap.  If you want the intense fragrance, choose Plantlife, and give up soft and smooth skin.  I found both to give great lather, but only the Pre de Provence gave moisture.

A word about the size of this 250g bar:  If you have long fingers or large hands, you will be able to grasp this bar easily.  If you have small hands, you might be better off with the 200g bar,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Shea-Butter-Enriched-Artisanal-French-Soap-Bar-200-g-Traditional-Fragrance-Sandalwood/dp/B001UFZOMS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Shea Butter Enriched Artisanal French Soap Bar (200 g), Traditional Fragrance - Sandalwood</a>, or the soap on a rope,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Soap-On-a-Rope-Sandalwood-200-Gram/dp/B074QWY7CG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Soap On a Rope, Sandalwood, 200 Gram</a>.  You may also consider one of Pre de Provence Private Collection bars, a combination of sandalwood, absinthe, and cardamom,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Private-Collection-French-Soap-Bar-110-Gram-Cardamom-Absinthe-Sandalwood/dp/B00T8B0JGC/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Private Collection French Soap Bar (110 Gram) - Cardamom, Absinthe, Sandalwood</a>.  It is a wonderful fragrance!",B00W259T7G
4847,"09 28, 2017",5.0,Nice big bar of smelly soap. It is quite fragrant so you had better like the sandalwood smell. Leaves your skin soft without feeling greasy. It laters nicely and rinses off really well. It's a large bar.,B00W259T7G
4848,"09 27, 2017",5.0,"This PRE DE PROVENCE PATCHOULI SHEA BUTTER ENRICHED SOAP (250 Gram) has the mild, musky fragrance that many women find sexy, but the fragrance is risky.  To some people (including me) it smells like fungus or damp basement.  Still, this soap may appeal to male household members, because it's so different from most other Pre de Provence soaps (with their fairly strong, flowery fragrances).

This is a large bar of luxurious French soap.  It lathers beautifully, and the fragrance never lingers too long.  The soap is very gentle, and doesn't irritate sensitive skin.

For men, a much safer Pre de Provence soap is the Sandalwood bar (see&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Sandalwood/dp/B01LWWOLW2/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Sandalwood</a>).",B00W259T7G
4849,"09 27, 2017",5.0,"This PRE DE PROVENCE Sandalwood SHEA BUTTER ENRICHED SOAP (250 Gram) should appeal to the male members of the household, because of the mild, woody fragrance.  (Most Pre de Provence soaps have fairly strong, flowery fragrances.)

It's a large bar of luxurious French soap.  It lathers beautifully, and the fragrance never lingers too long.  The soap is very gentle, and doesn't irritate sensitive skin.",B00W259T7G
4850,"09 26, 2017",5.0,"Picture yourself on an outcropping of rocks at the ocean's edge; brisk, breezy day, not humid.  Pop open a bottle of 7Up and pour into your iced glass.  Don't quite bury your nose in the bubbles, but let the effervescence tickle and tingle you nose.  Take a sip.  Feel the ocean spray, breath in the salty brine.  Okay, you got it:  That is the fragrance of the Pre de Provence Sea Salt bar soap.

It is brisk and bracing.  It is not sweetish, but just a touch sweet.  It is citrus-y and lime-y.  If the effervescence had a smell, this would be it.  (Do NOT dare think fish--think fresh, and of the sea.  It also has some ginger in it.  Not the warming gingerbread fragrance, but the bright and zingy scent of just chopped, fresh ginger root.

The soap makes creamy, bright white, rich luscious lather.  It leaves my skin soft.

I can't get enough of it.  And I want Pre de Provence to make more products in this particular fragrance, so I can have it all day long.",B00W259T7G
4851,"09 26, 2017",5.0,"Excellent. Milled soap is something I grew up with and still enjoy immensely. The price might initially seem high but these bars of soap last much longer than average non milled soap. Additionally, these are non irritating thanks to what it does NOT contain - no paraben or other harsh toxic chemicals. No animal testing is a must. This fragrance is light and won't overwhelm or linger - leaves skin feeling clean yet smooth -not sticky or with any type of film. I'd rate this as a slightly more earthy or masculine type fragrance - less floral. Very pleasing.",B00W259T7G
4852,"09 25, 2017",3.0,"I like most of the soaps in this line, but this one had such an overpowering scent when I opened the package that it made my eyes hurt. I don't know if that was something weird about our sample or if it is true of all of them.

If you don't like heavily scented soaps, avoid the Sandalwood Shea Butter version.",B00W259T7G
4853,"09 25, 2017",5.0,"This was a definite unexpected surprise. I got this and gave it to my wife, but after she raved about it, I tried it. Definitely lathers nicely and doesn't dry my hands. Also, it was a nice sized bar, not too small like some of her other fancy soaps she buys.",B00W259T7G
4854,"09 24, 2017",4.0,"I really like this soap, but I have to say that Shea Butter scent dominates and mutes the sandalwood scent. I love a strong, earthy sandalwood, but this is not that. It is more of a soapy perfume with a hint of sandalwood. That aside, the large bar lathers up richly and when it is finally rinsed off, it leaves me feeling refreshed and clean. It doesn't irritate my skin, but like other Pre de Provence soaps, it cleans so well that it can leave it feeling a little dry. I would definitely get it again, but just wish it smelled more strongly of sandalwood.

~ Kort",B00W259T7G
4855,"09 22, 2017",5.0,"This is a huge bar of great, thick, luxurious soap, in a classic form and scent.  The constant cheapening of hotel soaps has almost had me forgetting what a real soap was like and why it is a forgotten pleasure.  I like it!",B00W259T7G
4856,"09 21, 2017",5.0,"I love Pre de Provence soaps, but was intensely curious about the Sea Salt bar.  What would it smell like?  Why would I want to wash my hands with sea salt?  Happily, this PRE DE PROVENCE SEA SALT FRENCH SOAP BAR (150g, 5.2 Ounce) is no different from the other Pre de Provence soaps--it smells wonderful, and produces a rich, thick lather.

The fragrance is hard to describe.  Its kind of floral, but maybe is best described as fresh sea breeze.  It makes one think of fresh air and sunshine.  The fragrance doesn't linger overlong.  The soap doesn't irritate my sensitive skin, but may be a little more drying than other Pre de Provence soaps (unless it's my imagination working overtime).

The soap definitely contains salt. The ingredients are:  sodium palmate, sodium palm kernelate, water, fragrance, palm acid, titanium dioxide, glycerin, palm kernel acid, SODIUM CHLORIDE, shea butter, sodium hydroxide, tetrasodium edta, tetrasodium etidronate, benzyl salicylate, linalool, geraniol, citral.",B00W259T7G
