,reviewTime,overall,reviewText,asin
2200,"11 27, 2017",5.0,Great gift card worked perfectly.,B00OQT3XUK
2201,"10 27, 2017",5.0,Worked great and had no problems using it.,B00OQT3XUK
2202,"07 5, 2017",5.0,"The waitress at the P.F. Chang's in Salt Lake City acted as though this card was the most absurd thing she had ever came across in her career. After explaining how the card number and pin work a few different times, she finally got the picture and the card ran with no issues whatsoever :) that being said, STAY AWAY from SLC P.F. Chang's, spend your money elsewhere :)",B00OQT3XUK
2203,"06 2, 2017",5.0,works as intended,B00OQT3XUK
2204,"03 18, 2017",5.0,Worked perfectly. P.F. Chang's is soooo good and I love the environment there.,B00OQT3XUK
2205,"02 28, 2017",5.0,Delivered in 5 minutes and there were no problems! I would buy this again,B00OQT3XUK
2206,"11 22, 2016",5.0,What a pleasant change ftom our neighborhood buffet- great quality and true Asian flavors.,B00OQT3XUK
2207,"04 16, 2018",5.0,FAST AND EFFICIENT,B00OX9OKO6
2208,"04 14, 2017",5.0,Great gift and it's easy to redeem on Panera Bread website and place orders online.,B00OX9OKO6
2209,"03 10, 2017",5.0,arrived within 5 min,B00OX9OKO6
2210,"02 11, 2017",5.0,great product from a great seller,B00OX9OKO6
2211,"12 31, 2016",5.0,It worked as advertised. I got the email immediately after purchase and used it at Panera the next day without issue.,B00OX9OKO6
2212,"08 21, 2016",3.0,No problems,B00OX9OKO6
2213,"05 26, 2016",5.0,great for online ordering,B00OX9OKO6
2214,"05 2, 2016",5.0,"Really liked that it was delivered FAST via email... Will definitely order again, especially since there is no delivery charge Will use again in the future",B00OX9OKO6
2215,"05 1, 2016",5.0,Good,B00OX9OKO6
2216,"04 25, 2016",5.0,Email delivery can't beat that.,B00OX9OKO6
2217,"11 21, 2015",5.0,Great bread and soups,B00OX9OKO6
2218,"11 7, 2015",5.0,Always great when you don't have to pay money,B00OX9OKO6
2219,"08 19, 2015",5.0,Healthy food choices,B00OX9OKO6
2220,"04 14, 2018",5.0,good food,B00P3DUFRW
2221,"02 15, 2018",5.0,Great,B00P3DUFRW
2222,"01 12, 2018",5.0,grandson will love this,B00P3DUFRW
2223,"12 14, 2017",5.0,"Love Wendy's, but I bought this as a gift and will not be using it myself.",B00P3DUFRW
2224,"12 7, 2017",5.0,works great,B00P3DUFRW
2225,"10 22, 2017",5.0,great gift,B00P3DUFRW
2226,"06 25, 2017",4.0,Handy and convenient,B00P3DUFRW
2227,"02 7, 2017",5.0,Gift Card Worked.,B00P3DUFRW
2228,"01 22, 2017",5.0,Fast shipping!!! Great Gift!!!,B00P3DUFRW
2229,"12 30, 2016",5.0,great,B00P3DUFRW
2230,"11 24, 2016",5.0,fooood,B00P3DUFRW
2231,"10 18, 2016",5.0,Works just as described. Would order again.,B00P3DUFRW
2232,"08 30, 2016",5.0,"This was my first food gift card.....This is what started my desire to continue purchasing them. After doing the many focus and surveys online they pay you in a Amazon Gift Code..How easy it is to find the many food locations many people enjoy..I now have started getting them,saving them to give out for ,any occasion . very fast delivery",B00P3DUFRW
2233,"08 16, 2016",5.0,"Simple to use, no need to worry about cash, great gift idea and does the job for anyone that is hard to buy for.",B00P3DUFRW
2234,"07 19, 2016",5.0,Great item!,B00P3DUFRW
2235,"07 7, 2016",5.0,Teenagers love Wendys,B00P3DUFRW
2236,"06 20, 2016",5.0,worked,B00P3DUFRW
2237,"06 15, 2016",5.0,"Love the Frostys, a drink, and dessert!",B00P3DUFRW
2238,"05 17, 2016",5.0,kids were thrilled.,B00P3DUFRW
2239,"03 31, 2016",5.0,good,B00P3DUFRW
2240,"01 14, 2016",5.0,Like the salads at Wendy's and an occasional bowl of chili.  This card comes in handy when I am cash poor.,B00P3DUFRW
2241,"01 6, 2016",5.0,GREAT,B00P3DUFRW
2242,"12 16, 2015",5.0,Love it,B00P3DUFRW
2243,"11 16, 2015",5.0,Great purchase,B00P3DUFRW
2244,"11 14, 2015",5.0,Handy as gifts!!!,B00P3DUFRW
2245,"10 26, 2015",4.0,bought for christmas gifts,B00P3DUFRW
2246,"09 29, 2015",5.0,"I love Wendy's, but the closets one, to me, is at Gulfgate, which is less than 3 miles.  That store does not honor the gift
cards.  The store says their machine is broke, it has been broken for over 3 months.",B00P3DUFRW
2247,"08 13, 2015",5.0,"Great for a quick gift for a party.  Everyone might not love Wendy's, but few people will refuse to eat there...and everyone eats, so it's not like they won't use it!",B00P3DUFRW
2248,"03 27, 2015",5.0,Just what I wanted,B00P3DUFRW
2249,"03 10, 2015",5.0,fast delivery and card worked,B00P3DUFRW
2250,"02 11, 2015",5.0,I pick these up for ourselves or for a unexpected gift . Everyone seems to enjoy Wendy's for a nice surprise pick me up gift.,B00P3DUFRW
2251,"06 18, 2018",5.0,Great for gift,B00PG23QFI
2252,"01 18, 2017",5.0,"Perfect for people whos taste you are not quite sure of, they give you a few to choose from. Better value than a card for just 1 restaurant.",B00PG23QFI
2253,"01 14, 2017",5.0,It is a gift card it is fine!,B00PG23QFI
2254,"12 12, 2016",5.0,loved it,B00PG23QFI
2255,"04 27, 2016",5.0,:) great gift,B00PG23QFI
2256,"08 15, 2015",1.0,The worst place to eat food. It should earn 0 star if the system allows. The food there was too sour and customers were forced to give Olive Garden more than 20% of bill as tip for the minimum requirement. They overcharge customers and treat people bad.,B00PG4FAH8
2257,"07 18, 2017",5.0,I like to buy these gift cards to take my grand daughters to eat. they love it,B00PG4FAH8
2258,"07 12, 2017",5.0,I like it,B00PG4FAH8
2259,"02 22, 2017",5.0,Nice gift for family members and friends who like Olive Garden.  This forces them to go out and have a good time.  And maybe they will take you with them!  I bought Olive Garden gift card for a family member today.,B00PG4FAH8
2260,"01 3, 2017",5.0,"Gave this to my Mom for a Christmas gift, and she loves it. Why got to the store to buy it, when I can have it delivered?",B00PG4FAH8
2261,"03 31, 2016",5.0,good,B00PG4FAH8
2262,"02 23, 2016",5.0,as advertised!,B00PG4FAH8
2263,"01 4, 2016",5.0,Good gift. fast delivery.,B00PG4FAH8
2264,"12 9, 2015",4.0,"Great for us and relatives on our Christmas list.  We used the $15 one right away on soup, salad, and breadsticks.  That is about all we like from Olive Garden.",B00PG4FAH8
2265,"12 17, 2014",5.0,"We love Olive Garden.  Food is great and they have a kid's menu that my kids really enjoy.

Obviously gift cards are primarily for gift giving, so that is really the only time you should pay full price for a gift card.  When you are buying a gift card for yourself, it is really pointless unless you are getting a decent percentage off.  We bought this gift card for ourselves when it was 20% off as a Lightning Deal around Christmas time which is a great price.  Best bet is to keep an eye on the Lightning Deals for gift cards and see if you can snag a good deal.",B00PG8502O
2266,"06 18, 2018",5.0,Great gift,B00PG8502O
2267,"03 18, 2018",5.0,they are gift cards,B00PG8502O
2268,"03 16, 2018",2.0,"I ordered a bunch of gift cards and when the people went to use them, they found they didn't have anything on them. I gave my father in law some cards and other members of my family as Christmas presents!  You guys need to have some kind of double check process to make sure these cards have the value on them that they're suppose to!!!",B00PG8502O
2269,"02 15, 2018",5.0,Great,B00PG8502O
2270,"02 6, 2018",5.0,love getting 5% back buying giftcards when I use my amazon card!!,B00PG8502O
2271,"01 13, 2018",5.0,gift,B00PG8502O
2272,"01 8, 2018",5.0,great,B00PG8502O
2273,"01 6, 2018",5.0,"This card made a great Christmas gift for my sister-in-law, who is very hard to choose for.",B00PG8502O
2274,"12 14, 2017",5.0,Does what a gift card should :),B00PG8502O
2275,"12 12, 2017",5.0,we both love Olive garden,B00PG8502O
2276,"08 16, 2017",5.0,great gifts,B00PG8502O
2277,"08 11, 2017",5.0,"Yes, it arrived quickly and worked perfectly. Very pleased.",B00PG8502O
2278,"08 5, 2017",5.0,great place to eat Italian,B00PG8502O
2279,"07 25, 2017",4.0,good,B00PG8502O
2280,"07 21, 2017",5.0,Christmas Gift,B00PG8502O
2281,"04 16, 2017",5.0,"It is great that you can purchase without ""shopping""",B00PG8502O
2282,"03 24, 2017",5.0,"Works like any other gift card. Got it, it worked.",B00PG8502O
2283,"03 23, 2017",5.0,"Easiest way to buy gift cards.  Fast delivery, never had a problem.",B00PG8502O
2284,"03 22, 2017",5.0,"Good buy, worked as expected.",B00PG8502O
2285,"03 11, 2017",5.0,"I'm so glad I got this gift card, cause they were gifts, and the recipient loved it.",B00PG8502O
2286,"03 7, 2017",5.0,great,B00PG8502O
2287,"03 5, 2017",5.0,Great Gift idea!,B00PG8502O
2288,"02 22, 2017",5.0,"If you know someone who like Olive Garden, this is a fun gift to give them.  It makes them treat themselves and splurge a little bit.  And maybe they will take you with them when they go to Olive Garden.",B00PG8502O
2289,"02 13, 2017",5.0,Great guft,B00PG8502O
2290,"02 9, 2017",5.0,Who doesn't want a gift card! Works like Money,B00PG8502O
2291,"01 30, 2017",5.0,A great gift idea!,B00PG8502O
2292,"01 14, 2017",5.0,Ok,B00PG8502O
2293,"01 10, 2017",5.0,Gift,B00PG8502O
2294,"01 2, 2017",5.0,Grandma love it,B00PG8502O
2295,"12 30, 2016",5.0,great,B00PG8502O
2296,"12 28, 2016",5.0,all good,B00PG8502O
2297,"12 14, 2016",5.0,Works just fine,B00PG8502O
2298,"12 2, 2016",5.0,great product from a great seller,B00PG8502O
2299,"10 18, 2016",5.0,Works just as it should. Would order again.,B00PG8502O
2300,"09 22, 2016",5.0,Good,B00PG8502O
2301,"08 25, 2016",5.0,A good gift card and good food!,B00PG8502O
2302,"06 14, 2016",5.0,Love it.,B00PG8502O
2303,"05 18, 2016",5.0,Always a Great gift for any occasion,B00PG8502O
2304,"05 2, 2016",5.0,Everything worked out great. I Ordered 2 of these gift cards and they worked without any problem.,B00PG8502O
2305,"02 23, 2016",5.0,good food!!,B00PG8502O
2306,"02 18, 2016",5.0,Always a great present.,B00PG8502O
2307,"02 13, 2016",5.0,Good,B00PG8502O
2308,"02 8, 2016",5.0,Gift,B00PG8502O
2309,"02 3, 2016",5.0,gifts,B00PG8502O
2310,"01 28, 2016",5.0,Outstanding,B00PG8502O
2311,"01 22, 2016",5.0,Happy daughter,B00PG8502O
2312,"01 20, 2016",5.0,"Delivered as expected, no complaints!",B00PG8502O
2313,"01 20, 2016",5.0,Great product with fast delivery,B00PG8502O
2314,"01 4, 2016",5.0,Its a gift card.,B00PG8502O
2315,"12 5, 2015",5.0,Arrived 4 days early...all good.,B00PG8502O
2316,"11 14, 2015",5.0,"Great service, always arrives perfect!",B00PG8502O
2317,"08 19, 2015",5.0,"We love Olive Garden, and I particularly love Olive Garden for lunch during the work week.  One reason I really love the gift card is that I can use it to pay for both myself and my dining friend better than using cash.  When I am paying with cash, several of my friends argue about it and insist on paying.  Sometimes, I want to pay, and I don't want them feeling guilty or fighting over who is paying.  When you have a gift card, you can just say, ""Let me pay.  I have this gift card.""  They never turn down the offer.

Now, about the restaurant.  I love nearly all the menu items, but I really REALLLLY love the Zuppa Toscana, so I usually get the unlimited soup, salad & breadsticks lunch special for $6.99.  Lunch is served fast and I always can get in and out in under an hour.  They always let me take the rest with me, even happy to provide more soup, salad and breadsticks and box it up, so, since I'm single, that's dinner.  Always great service, and let's not forget the after dinner mints.  YUM!",B00PG8502O
2318,"08 16, 2015",1.0,"Olive Garden overcharged their customers for worst food they made. Upon arrival at a local Olive Garden branch in October 2014, my friends and I saw only a few customers sit there so we should be assigned a seat quickly. There were several welcoming representatives just talking to each other and one told us that we had to wait at least 20 minutes to get seated.

After the dirty and sour meal, we were overcharged and were forced to pay 20% service fee as tips. If it's a good meal and service, we might pay more than 30% of dinner price as tip but we had a horrible dining experience in Olive Garden. After all, we would never visit Olive Garden again because such a bad restaurant kept ripping people off. I have seen bad reviews on this restaurant from other people on other sites too.",B00PG8502O
2319,"05 21, 2015",5.0,Love it!!!! Thanks!!!!,B00PG8502O
2320,"03 20, 2015",4.0,"Olive Garden is good, not your authentic Italian food but it does the trick for a chain restaurant. Some prices are a little high but the fact you get salad and bread sticks with your dinner (for takeout too) makes it worth it. I recommend the chicken Marsala,  it's my favorite item on the menu....sooo good!!",B00PG8502O
2321,"03 10, 2015",5.0,fast delivery and card worked,B00PG8502O
2322,"02 27, 2015",5.0,Thank you!!,B00PG8502O
2323,"01 6, 2015",5.0,Purchased for a family member by request. I'm positive he'll enjoy using it.,B00PG8502O
2324,"12 23, 2014",5.0,love the item. fast delivery.,B00PG8502O
2325,"06 19, 2018",4.0,Great gift card for special individuals,B00PG9870U
2326,"06 13, 2018",5.0,Arrived quick easy to use,B00PG9870U
2327,"04 13, 2018",5.0,"Given as a gift, it was well received.",B00PG9870U
2328,"04 1, 2018",5.0,The perfect gift.,B00PG9870U
2329,"03 18, 2018",5.0,they are gift cards,B00PG9870U
2330,"03 6, 2018",5.0,Great gifts,B00PG9870U
2331,"02 13, 2018",5.0,FAMILY LOVES EATING OUT.,B00PG9870U
2332,"12 24, 2017",5.0,Great gift and great price.  Made someone very happy.,B00PG9870U
2333,"12 14, 2017",5.0,Does what a gift card should :),B00PG9870U
2334,"12 7, 2017",5.0,works great,B00PG9870U
2335,"11 15, 2017",5.0,"My brother wanted a gift card from once of his local restaurants.  I chose this Red Lobster card because I've eaten so well whenever I've gone there.
The nearest location of a Red Lobster restaurant from our house is over an hour away, so it was so nice to be able to shop for these gift cards at my favorite online store.",B00PG9870U
2336,"11 8, 2017",5.0,Another favorite item.,B00PG9870U
2337,"09 11, 2017",5.0,Birthday gift,B00PG9870U
2338,"08 31, 2017",5.0,loved it,B00PG9870U
2339,"08 26, 2017",5.0,Always a delight to have Amazon deliver a surprise gift card to a family member in the least time expected. THANK YOU SO MUCH,B00PG9870U
2340,"03 22, 2017",5.0,"Good buy, worked as needed.",B00PG9870U
2341,"02 17, 2017",5.0,I gave this to a co worker for him and his lady to celebrate Valentine's Day. They both thought it was a nice gesture for me to give them the gift card.,B00PG9870U
2342,"02 13, 2017",5.0,Great gift,B00PG9870U
2343,"01 26, 2017",5.0,Great product with fast delivery,B00PG9870U
2344,"01 9, 2017",5.0,Red lobster is a great restaurant! My wife was very happy.,B00PG9870U
2345,"12 31, 2016",5.0,worked fine,B00PG9870U
2346,"12 27, 2016",5.0,"Perfect, thank you!",B00PG9870U
2347,"11 27, 2017",5.0,Great gift card worked perfectly.,B00PGOMSU0
2348,"09 21, 2017",5.0,Great,B00PGOMSU0
2349,"06 23, 2017",5.0,"I like getting the lightning deals for gift cards on Amazon.  Getting a $50 card for $40 is always cool especially if I normally use it or shop there anyway.  I bought this to use when we go to the movies and getting $10 free more than compensates for the extra 2 dollar charge for each ticket.  I like getting my ticket before going to the theater since it avoids the line of getting a ticket and since so many theaters now have reserved seating, it is almost becoming mandatory.  If you are running late, having your ticket already is a life saver.  The eticket is nice because I often place gift cards in drawers or weird places and have to go find them.  I can access this ticket on my phone or a computer.  How convenient!",B00PGOMSU0
2350,"03 18, 2017",4.0,"The ""convenience fee"" is annoying if you're not buying tickets for a movie you actually expect to be sold out, like on a premier night or something. I'm glad I bought Beauty and the Beast tickets in advance, though, because it was sold out when I got to the theater. Fandango is just nice and easy to use.",B00PGOMSU0
2351,"03 10, 2017",5.0,arrived within 5 min,B00PGOMSU0
2352,"01 11, 2017",5.0,Like a charm..!,B00PGOMSU0
2353,"11 30, 2016",1.0,meh don't get it,B00PGOMSU0
2354,"06 30, 2016",1.0,"i'ts been 20minutes and did not get my email confirmation, I am very upset we have a movie we want to see. Should of bought it on fandango!
I would like my cards or money back immediately.

Received GiftCard almost 30min later. This sort of thing is unacceptable. Would not buy again if your friends and family want to see movie, just buy giftcard straight from movie sight.",B00PGOMSU0
2355,"11 2, 2015",5.0,Love it,B00PGOMSU0
2356,"06 23, 2017",5.0,what a teenager needed,B00S5JE4PU
2357,"04 23, 2017",5.0,gift for daughter,B00S5JE4PU
2358,"02 8, 2017",5.0,ok,B00S5JE4PU
2359,"02 4, 2017",5.0,good for teen,B00S5JE4PU
2360,"12 26, 2017",5.0,Worked great. Didn't have any issues. Just make sure your JC Penney takes it via phone,B00UW1CEMY
2361,"11 27, 2017",5.0,Great gift card worked perfectly.,B00UW1CEMY
2362,"03 22, 2017",5.0,"Good purchase, worked as needed.",B00UW1CEMY
2363,"03 10, 2017",5.0,arrived within 5 min,B00UW1CEMY
2364,"03 9, 2017",5.0,Worked perfectly.  Had no problems redeeming the gift cards at merchant.,B00UW1CEMY
2365,"12 20, 2016",5.0,Great,B00UW1CEMY
2366,"12 12, 2016",5.0,worked great,B00UW1CEMY
2367,"11 29, 2016",5.0,They do work .. it's awesome,B00UW1CEMY
2368,"11 24, 2016",5.0,was able to get nice towels,B00UW1CEMY
2369,"12 21, 2015",5.0,Good ideal,B00UW1CEMY
2370,"03 4, 2018",5.0,given as a gift,B00VF0MCCS
2371,"01 2, 2018",5.0,great gift,B00VF0MCCS
2372,"12 13, 2017",5.0,Love gift cards!!,B00VF0MCCS
2373,"04 28, 2017",5.0,This item worked as expected,B00VF0MCCS
2374,"03 4, 2017",5.0,A great gift idea for a crafter,B00VF0MCCS
2375,"11 1, 2016",5.0,Great gift card for those crafty people on your list.,B00VF0MCCS
2376,"10 7, 2015",5.0,Worked as advertised,B00VF0MCCS
2377,"01 6, 2016",5.0,Prefect gift when you don't know what to get.  The person who receives it can choose where to spend it at.,B00YD743CW
2378,"02 15, 2018",5.0,Great,B00YD743CW
2379,"01 25, 2018",5.0,It was easy to use,B00YD743CW
2380,"01 19, 2018",5.0,works!,B00YD743CW
2381,"11 2, 2016",5.0,what's to say gift,B00YD743CW
2382,"08 28, 2016",5.0,This was a great gift for a high school graduate who was joining the Navy ands can't take any personal possessions. He loved it!,B00YD743CW
2383,"07 19, 2016",5.0,Great item!,B00YD743CW
2384,"04 27, 2016",5.0,:) great gift,B00YD743CW
2385,"03 30, 2016",5.0,good,B00YD743CW
2386,"08 27, 2016",5.0,5 off perfect for a gift.,B00YD5XWEY
2387,"07 18, 2016",5.0,fine,B00YD5XWEY
2388,"07 7, 2016",5.0,Good deal,B00YD5XWEY
2389,"06 5, 2016",5.0,A quick gift for last minute occasions! Every girl loves shoes!#,B00YD5XWEY
2390,"04 19, 2016",5.0,Paid $20 for $25 dollars at Famous Footwear.  Great deal especially if you like shopping there and will spend money there anyway.  Buy a few and save.  It's a gift card so not much more to say.,B00YD5XWEY
2391,"12 24, 2015",5.0,Cool design and cool card for my young cousin.,B014S1KPKG
2392,"06 17, 2018",5.0,Anther great buy.,B014S1KPKG
2393,"10 24, 2017",5.0,fun design and always welcome content!,B014S1KPKG
2394,"09 5, 2017",5.0,very good,B014S1KPKG
2395,"08 31, 2017",5.0,love it,B014S1KPKG
2396,"05 30, 2017",5.0,"Cute presentation of a gift card.  Never heard back from the recipient but it was nice.

Definitely recommend.",B014S1KPKG
2397,"05 19, 2017",5.0,good price and fast shipping,B014S1KPKG
2398,"06 4, 2016",5.0,Excellent way to give them exactly what they want because they pick it out.,B014S1KPKG
2399,"03 22, 2016",5.0,I sent this gift card to my sister for her birthday and she loved it!  She always enjoys getting Amazon gift cards for birthdays or any special occasion since there are so many things you can buy with them.  Great gift idea for anyone!,B014S1KPKG
2400,"05 10, 2018",5.0,Amazon gift cards are AMAZING!,B014S24DAI
2401,"01 20, 2016",5.0,Very cute the way it pops up. I like to give gift cards in person instead of via email and this makes it more fun to give.,B014S1KPKG
2402,"03 19, 2018",5.0,love gift cards!,B014S24DAI
2403,"03 8, 2018",5.0,great for Christmas gift,B014S24DAI
2404,"02 21, 2018",5.0,goodgift,B014S24DAI
2405,"01 27, 2018",5.0,A great gift for stress free holidays!,B014S24DAI
2406,"12 31, 2017",5.0,This is a great gift for people who are just hard to please,B014S24DAI
2407,"12 22, 2017",5.0,Purchased as holiday gift for family.,B014S24DAI
2408,"12 5, 2017",5.0,Was a great addition to the 'Saran Wrap Ball' Christmas Party Game!,B014S24DAI
2409,"11 8, 2017",5.0,Worked out great.,B014S24DAI
2410,"08 23, 2017",5.0,Awesome!,B014S24DAI
2411,"05 22, 2017",5.0,Terrific gift card in a pretty gift box.,B014S24DAI
2412,"01 6, 2016",5.0,"Very  Cute....:)
Delivered  Fast
BIGGER,  BETTER,  THAN I  EXPECTED
YES,  WOULD*  RECOMMEND",B014S2HRVK
2413,"12 22, 2015",5.0,Excellent gifts.,B014S2HRVK
2414,"12 14, 2015",5.0,Excellent product and item as described; very fast ship.,B014S2HRVK
2415,"04 21, 2017",5.0,"Amazon gift cards are nothing new, and they are very handy to give as gifts due to the diverse nature of products Amazon offers  certainly your recipient can find something he / she will like to order. This gift card comes in a sturdy cardboard package, which adds a better touch to me than the standard email or printed-off versions at home as it shows you went a little further. I also appreciate the fact Amazon delivers it for free with next day shipping.",B014S24DAI
2416,"03 26, 2017",5.0,Utilitarian.,B014S24DAI
2417,"03 22, 2017",5.0,excelent,B014S24DAI
2418,"03 12, 2017",5.0,very cute,B014S24DAI
2419,"02 11, 2017",5.0,a gift,B014S24DAI
2420,"01 28, 2017",5.0,I din not specifically love this item. It was purchased as a Christmas gift. The recipient loved it! I would recommend.,B014S24DAI
2421,"01 26, 2017",4.0,Cute!,B014S24DAI
2422,"01 7, 2017",5.0,"As seen, nice packaging.",B014S24DAI
2423,"01 5, 2017",5.0,ok,B014S24DAI
2424,"12 25, 2016",5.0,Great Deal,B014S24DAI
2425,"12 20, 2016",5.0,A+++,B014S24DAI
2426,"12 20, 2016",5.0,"A perfect gift in a beautiful, pull-up card, and it arrived the day after I ordered it, shipped free with Amazon Prime. I love all the options for different denominations in wonderful cards, ready for gift-giving.",B014S24DAI
2427,"12 20, 2016",5.0,Great for a gift,B014S24DAI
2428,"12 18, 2016",5.0,Can't go wrong with a gift card.,B014S24DAI
2429,"12 6, 2016",5.0,great buy,B014S24DAI
2430,"11 29, 2016",5.0,Great and easy gift.,B014S24DAI
2431,"11 25, 2016",5.0,A fun gift to give.,B014S24DAI
2432,"10 15, 2016",5.0,"great gift for christmas gift comes with nice packaging stores cards come naked with no style to it, they don't provide envelopes.",B014S24DAI
2433,"09 30, 2016",5.0,Such an easy way to give a gift!,B014S24DAI
2434,"09 22, 2016",5.0,Good,B014S24DAI
2435,"08 26, 2016",5.0,Nice gift packaging for any event,B014S24DAI
2436,"08 11, 2016",5.0,Beautifully done.  Will make great Christmas gifts.  I ordered early to ensure I had them.,B014S24DAI
2437,"07 5, 2016",5.0,Bought for a graduation gift. I am sure she will get good use out of. amazon has so much to offer.,B014S24DAI
2438,"06 14, 2016",5.0,Love it.,B014S24DAI
2439,"03 18, 2016",5.0,Best way to say Happy Valentines,B014S24DAI
2440,"03 11, 2016",5.0,Great! Thank you!,B014S24DAI
2441,"03 4, 2016",5.0,gift cards are always a good gift,B014S24DAI
2442,"02 29, 2016",5.0,Its a gift card....,B014S24DAI
2443,"02 5, 2016",5.0,What a better gift to give than Amazon gift card.,B014S24DAI
2444,"02 5, 2016",5.0,Two words to describe: convenient and easy,B014S24DAI
2445,"01 27, 2016",5.0,Good gift for anyone,B014S24DAI
2446,"01 17, 2016",5.0,Great gift cards. Family I got them for loved them.,B014S24DAI
2447,"12 31, 2015",5.0,Gift.  Recipient happy,B014S24DAI
2448,"12 22, 2015",5.0,"Arrived as planned, allows my family to pick their gift.",B014S24DAI
2449,"09 3, 2017",5.0,Nice to have!,B015NKJ6D8
2450,"06 29, 2017",5.0,Got this one on a lightning deal for $20.  Gives me an excuse to go to Hooters so I have to spend that gift card.  The card worked great and there were no issues.,B015NKJ6D8
2451,"12 28, 2016",5.0,all good,B015NKJ6D8
2452,"10 11, 2016",5.0,Great Item! Great Gift!,B015NKJ6D8
2453,"12 2, 2015",5.0,Love these bought them for an early gifting. And they were as said already loaded with the amount mentioned here. Just double check though sometimes mistakes can be made. Perfect gift idea :),B015WY1JDK
2454,"12 26, 2017",5.0,They are gift cards. Had no issues adding to my Starbucks account.,B015WY1JDK
2455,"03 5, 2017",5.0,Great idea for one or more stocking stuffer.,B015WY1JDK
2456,"01 30, 2017",5.0,Everyone I gave these to loved them!,B015WY1JDK
2457,"01 24, 2017",5.0,Perfect for my 2 neices for Christmas,B015WY1JDK
2458,"01 21, 2017",5.0,Awesome,B015WY1JDK
2459,"09 28, 2016",5.0,What is there not to love,B015WY1JDK
2460,"03 22, 2016",4.0,arrived and worked as expected,B015WY1JDK
2461,"12 31, 2015",5.0,Was a gift they love taco bell!!!,B015WY0DOQ
2462,"07 12, 2018",5.0,Worked great. Thank you!,B015WY0DOQ
2463,"06 26, 2018",4.0,This gift card is practical,B015WY0DOQ
2464,"05 23, 2018",5.0,Great product. An easy gift to give when you're out of ideas.,B015WY0DOQ
2465,"04 19, 2018",5.0,"Exactly as shown. No activation charge, just regular $25 gift card. I give a bunch for high school graduations to places around where theyll be going to college.",B015WY0DOQ
2466,"04 9, 2018",3.0,My friend says they work well.,B015WY0DOQ
2467,"03 26, 2018",5.0,good,B015WY0DOQ
2468,"02 15, 2018",5.0,Great,B015WY0DOQ
2469,"01 19, 2018",5.0,works!,B015WY0DOQ
2470,"01 12, 2018",5.0,"thanks, grandkids will love it",B015WY0DOQ
2471,"12 14, 2017",5.0,Very Nice card and it looks new. Just hope it works for my son.,B015WY0DOQ
2472,"12 14, 2017",5.0,Does what a gift card should :),B015WY0DOQ
2473,"09 14, 2017",5.0,Easy to use,B015WY0DOQ
2474,"09 3, 2017",5.0,Glad to have it.,B015WY0DOQ
2475,"07 26, 2017",5.0,"this is a gift for a  friend who, like myself, likes taco bell. she is just a kid, but can feel like a ""big shot"" treating her family to lunch sometime!",B015WY0DOQ
2476,"06 14, 2017",5.0,"Gotta love the Taco Bell gift card. It's simple to use, makes paying faster and it's from a restaurant I love.",B015WY0DOQ
2477,"04 30, 2017",5.0,I had not eaten at Taco Bell for years. I used this to try their tacos again.  I forgot how yummy they are (& addicting).  They are expensive tacos and $25 does not go very far when you are hungry.  Card worked great for online ordering ahead.,B015WY0DOQ
2478,"03 23, 2017",5.0,"Like any other gift card, got it and it works.",B015WY0DOQ
2479,"03 17, 2017",5.0,"Great job! Card was delivered on time and packaged just right.
I will order more of these cards in the future.",B015WY0DOQ
2480,"03 11, 2017",4.0,Getting this was an excellent idea. Thanks for having this available.,B015WY0DOQ
2481,"03 8, 2017",5.0,"Seems like it would work, but I got it for my nephew as a birthday gift",B015WY0DOQ
2482,"02 1, 2017",5.0,Love Taco Bell's Taco Salad.,B015WY0DOQ
2483,"01 2, 2017",5.0,Kids love them,B015WY0DOQ
2484,"12 30, 2016",5.0,great,B015WY0DOQ
2485,"12 25, 2016",5.0,Convenient,B015WY0DOQ
2486,"12 14, 2016",5.0,My son loves this place,B015WY0DOQ
2487,"12 12, 2016",5.0,loved it,B015WY0DOQ
2488,"11 20, 2016",5.0,"It's day 78 on the road since we left. Our full story @ earthen_religion on Instagram & YouTube.
I am not into panhandling or begging since we ( Two Border Collies) set out to move. But when the weather turned cold & food started to run short. The choice was fuel to keep moving or food. Then while at a library. I remembered I have an Amazon Store Card..... Lor got a jacket to stay warm in that matches Holigraph's jacket. Some Purina moist dog for them both. Jack links to share with them, along with Cheezit's. But to look far enough into Amazon & find the section of Gift cards..... OMG!
Got the Domino's Pizza E-Gift card. It came 27 1/2mins after purchase. Then had the Taco Bell & Burger King gift cards sent to my Address on the road. When online at both to check balances after they showed up 24hrs later.
This even after the payments I'll end up making is far better than freezing or being hungry.",B015WY0DOQ
2489,"10 25, 2016",5.0,Great product from a great seller,B015WY0DOQ
2490,"10 18, 2016",5.0,This worked just as it should. No complaints.,B015WY0DOQ
2491,"09 6, 2016",5.0,Always good,B015WY0DOQ
2492,"08 28, 2016",5.0,"This was part of a graduation gift to my son who was joining the Navy. Instead of the traditional gifts, I got him a bunch of gift cards since he can't any personal possessions with him. These cards allowed him to enjoy going out with his friends and girlfriend for that last month before leaving for boot camp.",B015WY0DOQ
2493,"08 26, 2016",5.0,"Perfect gift!
Took the family out to eat!",B015WY0DOQ
